instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_str,temp_scaled,atemp_scaled,hum_scaled,windspeed_scaled
13593,2012-07-25,3,1,7,13,0,3,1,Sunny,0.78,0.6818,0.31,0.1642,81,231,312,Fall,1.9024390243902438,1.3636,0.31,0.24507462686567164
13594,2012-07-25,3,1,7,14,0,3,1,Sunny,0.8,0.697,0.29,0.1343,88,159,247,Fall,1.951219512195122,1.394,0.29,0.20044776119402985
13595,2012-07-25,3,1,7,15,0,3,1,Sunny,0.78,0.6818,0.31,0.0896,94,223,317,Fall,1.9024390243902438,1.3636,0.31,0.1337313432835821
13596,2012-07-25,3,1,7,16,0,3,1,Sunny,0.8,0.697,0.29,0.1642,91,393,484,Fall,1.951219512195122,1.394,0.29,0.24507462686567164
13597,2012-07-25,3,1,7,17,0,3,1,Sunny,0.8,0.697,0.31,0.0,130,783,913,Fall,1.951219512195122,1.394,0.31,0.0
13598,2012-07-25,3,1,7,18,0,3,1,Sunny,0.8,0.697,0.27,0.1343,104,787,891,Fall,1.951219512195122,1.394,0.27,0.20044776119402985
13599,2012-07-25,3,1,7,19,0,3,1,Sunny,0.76,0.6667,0.33,0.1343,116,582,698,Fall,1.8536585365853657,1.3334,0.33,0.20044776119402985
13600,2012-07-25,3,1,7,20,0,3,1,Sunny,0.74,0.6515,0.4,0.1642,106,461,567,Fall,1.8048780487804876,1.303,0.4,0.24507462686567164
13601,2012-07-25,3,1,7,21,0,3,1,Sunny,0.72,0.6515,0.45,0.1343,71,326,397,Fall,1.7560975609756095,1.303,0.45000000000000007,0.20044776119402985
13602,2012-07-25,3,1,7,22,0,3,1,Sunny,0.7,0.6515,0.58,0.1343,55,223,278,Fall,1.7073170731707314,1.303,0.58,0.20044776119402985
13603,2012-07-25,3,1,7,23,0,3,1,Sunny,0.68,0.6364,0.57,0.2985,52,187,239,Fall,1.6585365853658538,1.2728,0.57,0.4455223880597015
13604,2012-07-26,3,1,7,0,0,4,1,Sunny,0.66,0.6212,0.65,0.194,27,65,92,Fall,1.6097560975609757,1.2424,0.65,0.2895522388059702
13605,2012-07-26,3,1,7,1,0,4,1,Sunny,0.66,0.6212,0.65,0.2239,6,23,29,Fall,1.6097560975609757,1.2424,0.65,0.3341791044776119
13606,2012-07-26,3,1,7,2,0,4,1,Sunny,0.66,0.6212,0.69,0.2537,5,16,21,Fall,1.6097560975609757,1.2424,0.69,0.37865671641791043
13607,2012-07-26,3,1,7,3,0,4,1,Sunny,0.66,0.6212,0.69,0.2239,0,8,8,Fall,1.6097560975609757,1.2424,0.69,0.3341791044776119
13608,2012-07-26,3,1,7,4,0,4,1,Sunny,0.66,0.6212,0.74,0.194,0,4,4,Fall,1.6097560975609757,1.2424,0.74,0.2895522388059702
13609,2012-07-26,3,1,7,5,0,4,1,Sunny,0.66,0.6212,0.74,0.194,2,40,42,Fall,1.6097560975609757,1.2424,0.74,0.2895522388059702
13610,2012-07-26,3,1,7,6,0,4,1,Sunny,0.66,0.6061,0.78,0.2537,16,165,181,Fall,1.6097560975609757,1.2122,0.78,0.37865671641791043
13611,2012-07-26,3,1,7,7,0,4,1,Sunny,0.7,0.6667,0.74,0.2537,17,478,495,Fall,1.7073170731707314,1.3334,0.74,0.37865671641791043
13612,2012-07-26,3,1,7,8,0,4,1,Cloudy,0.7,0.6667,0.74,0.2537,49,680,729,Fall,1.7073170731707314,1.3334,0.74,0.37865671641791043
13613,2012-07-26,3,1,7,9,0,4,1,Cloudy,0.72,0.6818,0.7,0.1343,55,289,344,Fall,1.7560975609756095,1.3636,0.7,0.20044776119402985
13614,2012-07-26,3,1,7,10,0,4,1,Sunny,0.74,0.697,0.7,0.2239,79,143,222,Fall,1.8048780487804876,1.394,0.7,0.3341791044776119
13615,2012-07-26,3,1,7,11,0,4,1,Sunny,0.8,0.803,0.66,0.2239,69,143,212,Fall,1.951219512195122,1.606,0.66,0.3341791044776119
13616,2012-07-26,3,1,7,12,0,4,1,Sunny,0.84,0.8182,0.56,0.2537,73,206,279,Fall,2.048780487804878,1.6364,0.56,0.37865671641791043
13617,2012-07-26,3,1,7,13,0,4,1,Sunny,0.86,0.8333,0.53,0.2985,53,189,242,Fall,2.097560975609756,1.6666,0.53,0.4455223880597015
13618,2012-07-26,3,1,7,14,0,4,1,Sunny,0.9,0.8788,0.47,0.2537,62,151,213,Fall,2.1951219512195124,1.7576,0.4699999999999999,0.37865671641791043
13619,2012-07-26,3,1,7,15,0,4,1,Sunny,0.92,0.8939,0.42,0.2985,65,173,238,Fall,2.2439024390243905,1.7878,0.42,0.4455223880597015
13620,2012-07-26,3,1,7,16,0,4,1,Sunny,0.94,0.8788,0.38,0.3881,62,312,374,Fall,2.292682926829268,1.7576,0.38,0.5792537313432835
13621,2012-07-26,3,1,7,17,0,4,1,Sunny,0.9,0.8636,0.45,0.4179,110,628,738,Fall,2.1951219512195124,1.7271999999999998,0.45000000000000007,0.623731343283582
13622,2012-07-26,3,1,7,18,0,4,1,Sunny,0.92,0.8788,0.4,0.3582,73,615,688,Fall,2.2439024390243905,1.7576,0.4,0.5346268656716419
13623,2012-07-26,3,1,7,19,0,4,1,Sunny,0.9,0.8636,0.45,0.3284,80,534,614,Fall,2.1951219512195124,1.7271999999999998,0.45000000000000007,0.49014925373134327
13624,2012-07-26,3,1,7,20,0,4,1,Sunny,0.86,0.8182,0.5,0.2537,47,399,446,Fall,2.097560975609756,1.6364,0.5,0.37865671641791043
13625,2012-07-26,3,1,7,21,0,4,1,Sunny,0.8,0.7424,0.49,0.6119,35,236,271,Fall,1.951219512195122,1.4848,0.49,0.9132835820895522
13626,2012-07-26,3,1,7,22,0,4,1,Sunny,0.8,0.7424,0.49,0.6119,33,201,234,Fall,1.951219512195122,1.4848,0.49,0.9132835820895522
13627,2012-07-26,3,1,7,23,0,4,1,Sunny,0.72,0.6818,0.7,0.1343,18,127,145,Fall,1.7560975609756095,1.3636,0.7,0.20044776119402985
13628,2012-07-27,3,1,7,0,0,5,1,Sunny,0.72,0.6818,0.7,0.0,14,83,97,Fall,1.7560975609756095,1.3636,0.7,0.0
13629,2012-07-27,3,1,7,1,0,5,1,Sunny,0.72,0.6818,0.7,0.1045,12,42,54,Fall,1.7560975609756095,1.3636,0.7,0.15597014925373134
13630,2012-07-27,3,1,7,2,0,5,1,Sunny,0.7,0.6667,0.79,0.1343,8,18,26,Fall,1.7073170731707314,1.3334,0.79,0.20044776119402985
13631,2012-07-27,3,1,7,3,0,5,1,Sunny,0.7,0.6667,0.74,0.1642,3,9,12,Fall,1.7073170731707314,1.3334,0.74,0.24507462686567164
13632,2012-07-27,3,1,7,4,0,5,1,Sunny,0.7,0.6667,0.79,0.0,3,5,8,Fall,1.7073170731707314,1.3334,0.79,0.0
13633,2012-07-27,3,1,7,5,0,5,1,Sunny,0.7,0.6667,0.84,0.0,3,34,37,Fall,1.7073170731707314,1.3334,0.84,0.0
13634,2012-07-27,3,1,7,6,0,5,1,Sunny,0.7,0.6667,0.79,0.0,10,129,139,Fall,1.7073170731707314,1.3334,0.79,0.0
13635,2012-07-27,3,1,7,7,0,5,1,Sunny,0.72,0.6818,0.7,0.194,13,397,410,Fall,1.7560975609756095,1.3636,0.7,0.2895522388059702
13636,2012-07-27,3,1,7,8,0,5,1,Sunny,0.76,0.7273,0.66,0.0896,34,642,676,Fall,1.8536585365853657,1.4546,0.66,0.1337313432835821
13637,2012-07-27,3,1,7,9,0,5,1,Sunny,0.82,0.7727,0.49,0.2836,34,329,363,Fall,2.0,1.5454,0.49,0.42328358208955225
13638,2012-07-27,3,1,7,10,0,5,1,Sunny,0.84,0.7727,0.47,0.0,85,146,231,Fall,2.048780487804878,1.5454,0.4699999999999999,0.0
13639,2012-07-27,3,1,7,11,0,5,1,Sunny,0.84,0.7727,0.47,0.3284,67,184,251,Fall,2.048780487804878,1.5454,0.4699999999999999,0.49014925373134327
13640,2012-07-27,3,1,7,12,0,5,1,Sunny,0.84,0.7879,0.49,0.3582,92,207,299,Fall,2.048780487804878,1.5758,0.49,0.5346268656716419
13641,2012-07-27,3,1,7,13,0,5,1,Sunny,0.84,0.7727,0.47,0.2836,83,231,314,Fall,2.048780487804878,1.5454,0.4699999999999999,0.42328358208955225
13642,2012-07-27,3,1,7,14,0,5,1,Sunny,0.86,0.803,0.47,0.2985,105,221,326,Fall,2.097560975609756,1.606,0.4699999999999999,0.4455223880597015
13643,2012-07-27,3,1,7,15,0,5,1,Sunny,0.86,0.7879,0.41,0.2239,81,242,323,Fall,2.097560975609756,1.5758,0.4099999999999999,0.3341791044776119
13644,2012-07-27,3,1,7,16,0,5,1,Sunny,0.84,0.7727,0.47,0.2239,80,419,499,Fall,2.048780487804878,1.5454,0.4699999999999999,0.3341791044776119
13645,2012-07-27,3,1,7,17,0,5,1,Sunny,0.86,0.7879,0.41,0.2836,101,598,699,Fall,2.097560975609756,1.5758,0.4099999999999999,0.42328358208955225
13646,2012-07-27,3,1,7,18,0,5,1,Sunny,0.82,0.7576,0.46,0.1642,100,522,622,Fall,2.0,1.5152,0.45999999999999996,0.24507462686567164
13647,2012-07-27,3,1,7,19,0,5,1,Sunny,0.82,0.7727,0.52,0.194,93,423,516,Fall,2.0,1.5454,0.52,0.2895522388059702
13648,2012-07-27,3,1,7,20,0,5,1,Sunny,0.78,0.7424,0.59,0.1045,85,269,354,Fall,1.9024390243902438,1.4848,0.59,0.15597014925373134
13649,2012-07-27,3,1,7,21,0,5,1,Sunny,0.78,0.7424,0.59,0.1045,71,189,260,Fall,1.9024390243902438,1.4848,0.59,0.15597014925373134
13650,2012-07-27,3,1,7,22,0,5,1,Sunny,0.78,0.7424,0.59,0.1343,48,151,199,Fall,1.9024390243902438,1.4848,0.59,0.20044776119402985
13651,2012-07-27,3,1,7,23,0,5,1,Sunny,0.76,0.7273,0.66,0.0,34,155,189,Fall,1.8536585365853657,1.4546,0.66,0.0
13652,2012-07-28,3,1,7,0,0,6,0,Sunny,0.74,0.6818,0.62,0.1343,21,170,191,Fall,1.8048780487804876,1.3636,0.62,0.20044776119402985
13653,2012-07-28,3,1,7,1,0,6,0,Sunny,0.72,0.6818,0.7,0.0896,11,69,80,Fall,1.7560975609756095,1.3636,0.7,0.1337313432835821
13654,2012-07-28,3,1,7,2,0,6,0,Sunny,0.72,0.6818,0.7,0.0,14,76,90,Fall,1.7560975609756095,1.3636,0.7,0.0
13655,2012-07-28,3,1,7,3,0,6,0,Sunny,0.72,0.6818,0.7,0.0,10,33,43,Fall,1.7560975609756095,1.3636,0.7,0.0
13656,2012-07-28,3,1,7,4,0,6,0,Sunny,0.7,0.6667,0.79,0.194,1,10,11,Fall,1.7073170731707314,1.3334,0.79,0.2895522388059702
13657,2012-07-28,3,1,7,5,0,6,0,Sunny,0.68,0.6364,0.79,0.1642,4,10,14,Fall,1.6585365853658538,1.2728,0.79,0.24507462686567164
13658,2012-07-28,3,1,7,6,0,6,0,Sunny,0.7,0.6515,0.7,0.1045,10,40,50,Fall,1.7073170731707314,1.303,0.7,0.15597014925373134
13659,2012-07-28,3,1,7,7,0,6,0,Sunny,0.72,0.6818,0.7,0.1343,18,58,76,Fall,1.7560975609756095,1.3636,0.7,0.20044776119402985
13660,2012-07-28,3,1,7,8,0,6,0,Sunny,0.74,0.697,0.66,0.1642,36,127,163,Fall,1.8048780487804876,1.394,0.66,0.24507462686567164
13661,2012-07-28,3,1,7,9,0,6,0,Sunny,0.78,0.7424,0.59,0.1045,110,227,337,Fall,1.9024390243902438,1.4848,0.59,0.15597014925373134
13662,2012-07-28,3,1,7,10,0,6,0,Sunny,0.82,0.7727,0.52,0.2239,129,266,395,Fall,2.0,1.5454,0.52,0.3341791044776119
13663,2012-07-28,3,1,7,11,0,6,0,Sunny,0.84,0.7424,0.39,0.2239,162,295,457,Fall,2.048780487804878,1.4848,0.39,0.3341791044776119
13664,2012-07-28,3,1,7,12,0,6,0,Sunny,0.84,0.7576,0.41,0.2239,157,330,487,Fall,2.048780487804878,1.5152,0.4099999999999999,0.3341791044776119
13665,2012-07-28,3,1,7,13,0,6,0,Sunny,0.86,0.7879,0.41,0.2836,173,325,498,Fall,2.097560975609756,1.5758,0.4099999999999999,0.42328358208955225
13666,2012-07-28,3,1,7,14,0,6,0,Sunny,0.86,0.7727,0.39,0.2537,186,308,494,Fall,2.097560975609756,1.5454,0.39,0.37865671641791043
13667,2012-07-28,3,1,7,15,0,6,0,Sunny,0.88,0.7727,0.32,0.2836,206,291,497,Fall,2.1463414634146343,1.5454,0.32,0.42328358208955225
13668,2012-07-28,3,1,7,16,0,6,0,Sunny,0.86,0.7727,0.39,0.2239,208,279,487,Fall,2.097560975609756,1.5454,0.39,0.3341791044776119
13669,2012-07-28,3,1,7,17,0,6,0,Sunny,0.82,0.7576,0.46,0.194,199,280,479,Fall,2.0,1.5152,0.45999999999999996,0.2895522388059702
13670,2012-07-28,3,1,7,18,0,6,0,Sunny,0.82,0.7424,0.43,0.2836,151,330,481,Fall,2.0,1.4848,0.43,0.42328358208955225
13671,2012-07-28,3,1,7,19,0,6,0,Sunny,0.68,0.6364,0.83,0.0,115,223,338,Fall,1.6585365853658538,1.2728,0.83,0.0
13672,2012-07-28,3,1,7,20,0,6,0,Sunny,0.66,0.6061,0.83,0.2239,79,154,233,Fall,1.6097560975609757,1.2122,0.83,0.3341791044776119
13673,2012-07-28,3,1,7,21,0,6,0,Sunny,0.66,0.6061,0.78,0.0896,94,206,300,Fall,1.6097560975609757,1.2122,0.78,0.1337313432835821
13674,2012-07-28,3,1,7,22,0,6,0,Sunny,0.66,0.6061,0.78,0.0896,88,188,276,Fall,1.6097560975609757,1.2122,0.78,0.1337313432835821
13675,2012-07-28,3,1,7,23,0,6,0,Sunny,0.66,0.6061,0.83,0.0896,52,156,208,Fall,1.6097560975609757,1.2122,0.83,0.1337313432835821
13676,2012-07-29,3,1,7,0,0,0,0,Sunny,0.66,0.5909,0.89,0.1343,59,129,188,Fall,1.6097560975609757,1.1818,0.89,0.20044776119402985
13677,2012-07-29,3,1,7,1,0,0,0,Sunny,0.66,0.6061,0.83,0.1045,49,109,158,Fall,1.6097560975609757,1.2122,0.83,0.15597014925373134
13678,2012-07-29,3,1,7,2,0,0,0,Sunny,0.66,0.6212,0.74,0.1343,33,79,112,Fall,1.6097560975609757,1.2424,0.74,0.20044776119402985
13679,2012-07-29,3,1,7,3,0,0,0,Sunny,0.66,0.6212,0.69,0.2239,18,37,55,Fall,1.6097560975609757,1.2424,0.69,0.3341791044776119
13680,2012-07-29,3,1,7,4,0,0,0,Sunny,0.64,0.6061,0.69,0.194,2,11,13,Fall,1.5609756097560976,1.2122,0.69,0.2895522388059702
13681,2012-07-29,3,1,7,5,0,0,0,Sunny,0.62,0.5909,0.78,0.194,3,14,17,Fall,1.5121951219512195,1.1818,0.78,0.2895522388059702
13682,2012-07-29,3,1,7,6,0,0,0,Sunny,0.64,0.6061,0.73,0.1642,6,12,18,Fall,1.5609756097560976,1.2122,0.73,0.24507462686567164
13683,2012-07-29,3,1,7,7,0,0,0,Sunny,0.66,0.6212,0.69,0.2537,4,36,40,Fall,1.6097560975609757,1.2424,0.69,0.37865671641791043
13684,2012-07-29,3,1,7,8,0,0,0,Sunny,0.7,0.6515,0.65,0.2239,37,90,127,Fall,1.7073170731707314,1.303,0.65,0.3341791044776119
13685,2012-07-29,3,1,7,9,0,0,0,Sunny,0.72,0.6818,0.62,0.2537,64,162,226,Fall,1.7560975609756095,1.3636,0.62,0.37865671641791043
13686,2012-07-29,3,1,7,10,0,0,0,Sunny,0.74,0.6818,0.62,0.0,123,258,381,Fall,1.8048780487804876,1.3636,0.62,0.0
13687,2012-07-29,3,1,7,11,0,0,0,Sunny,0.76,0.697,0.55,0.2239,183,326,509,Fall,1.8536585365853657,1.394,0.55,0.3341791044776119
13688,2012-07-29,3,1,7,12,0,0,0,Sunny,0.76,0.697,0.55,0.3284,154,357,511,Fall,1.8536585365853657,1.394,0.55,0.49014925373134327
13689,2012-07-29,3,1,7,13,0,0,0,Sunny,0.8,0.7424,0.49,0.2239,181,302,483,Fall,1.951219512195122,1.4848,0.49,0.3341791044776119
13690,2012-07-29,3,1,7,14,0,0,0,Sunny,0.8,0.7273,0.46,0.194,231,291,522,Fall,1.951219512195122,1.4546,0.45999999999999996,0.2895522388059702
13691,2012-07-29,3,1,7,15,0,0,0,Sunny,0.8,0.7273,0.43,0.1343,195,306,501,Fall,1.951219512195122,1.4546,0.43,0.20044776119402985
13692,2012-07-29,3,1,7,16,0,0,0,Sunny,0.8,0.7273,0.43,0.1343,191,330,521,Fall,1.951219512195122,1.4546,0.43,0.20044776119402985
13693,2012-07-29,3,1,7,17,0,0,0,Sunny,0.82,0.7424,0.41,0.1642,164,367,531,Fall,2.0,1.4848,0.4099999999999999,0.24507462686567164
13694,2012-07-29,3,1,7,18,0,0,0,Sunny,0.8,0.7121,0.41,0.2985,117,302,419,Fall,1.951219512195122,1.4242,0.4099999999999999,0.4455223880597015
13695,2012-07-29,3,1,7,19,0,0,0,Sunny,0.76,0.697,0.55,0.1642,143,300,443,Fall,1.8536585365853657,1.394,0.55,0.24507462686567164
13696,2012-07-29,3,1,7,20,0,0,0,Sunny,0.74,0.697,0.66,0.1045,75,228,303,Fall,1.8048780487804876,1.394,0.66,0.15597014925373134
13697,2012-07-29,3,1,7,21,0,0,0,Sunny,0.72,0.6818,0.7,0.1343,72,199,271,Fall,1.7560975609756095,1.3636,0.7,0.20044776119402985
13698,2012-07-29,3,1,7,22,0,0,0,Sunny,0.7,0.6515,0.7,0.1045,31,117,148,Fall,1.7073170731707314,1.303,0.7,0.15597014925373134
13699,2012-07-29,3,1,7,23,0,0,0,Sunny,0.7,0.6515,0.7,0.0,18,82,100,Fall,1.7073170731707314,1.303,0.7,0.0
13700,2012-07-30,3,1,7,0,0,1,1,Sunny,0.7,0.6667,0.74,0.0896,12,46,58,Fall,1.7073170731707314,1.3334,0.74,0.1337313432835821
13701,2012-07-30,3,1,7,1,0,1,1,Sunny,0.7,0.6667,0.74,0.0,4,15,19,Fall,1.7073170731707314,1.3334,0.74,0.0
13702,2012-07-30,3,1,7,2,0,1,1,Sunny,0.68,0.6364,0.74,0.0,2,6,8,Fall,1.6585365853658538,1.2728,0.74,0.0
13703,2012-07-30,3,1,7,3,0,1,1,Sunny,0.66,0.6061,0.83,0.0,0,3,3,Fall,1.6097560975609757,1.2122,0.83,0.0
13704,2012-07-30,3,1,7,4,0,1,1,Sunny,0.66,0.6061,0.83,0.0,0,5,5,Fall,1.6097560975609757,1.2122,0.83,0.0
13705,2012-07-30,3,1,7,5,0,1,1,Sunny,0.66,0.6061,0.83,0.1045,4,43,47,Fall,1.6097560975609757,1.2122,0.83,0.15597014925373134
13706,2012-07-30,3,1,7,6,0,1,1,Sunny,0.66,0.6061,0.83,0.1642,6,155,161,Fall,1.6097560975609757,1.2122,0.83,0.24507462686567164
13707,2012-07-30,3,1,7,7,0,1,1,Sunny,0.7,0.6667,0.79,0.0896,14,455,469,Fall,1.7073170731707314,1.3334,0.79,0.1337313432835821
13708,2012-07-30,3,1,7,8,0,1,1,Cloudy,0.72,0.697,0.74,0.1045,31,720,751,Fall,1.7560975609756095,1.394,0.74,0.15597014925373134
13709,2012-07-30,3,1,7,9,0,1,1,Cloudy,0.74,0.697,0.7,0.0,34,259,293,Fall,1.8048780487804876,1.394,0.7,0.0
13710,2012-07-30,3,1,7,10,0,1,1,Cloudy,0.74,0.697,0.66,0.2239,54,135,189,Fall,1.8048780487804876,1.394,0.66,0.3341791044776119
13711,2012-07-30,3,1,7,11,0,1,1,Cloudy,0.78,0.7273,0.55,0.1343,69,146,215,Fall,1.9024390243902438,1.4546,0.55,0.20044776119402985
13712,2012-07-30,3,1,7,12,0,1,1,Cloudy,0.76,0.7121,0.58,0.1045,77,201,278,Fall,1.8536585365853657,1.4242,0.58,0.15597014925373134
13713,2012-07-30,3,1,7,13,0,1,1,Sunny,0.8,0.7424,0.49,0.1642,57,169,226,Fall,1.951219512195122,1.4848,0.49,0.24507462686567164
13714,2012-07-30,3,1,7,14,0,1,1,Sunny,0.8,0.7424,0.49,0.2239,87,167,254,Fall,1.951219512195122,1.4848,0.49,0.3341791044776119
13715,2012-07-30,3,1,7,15,0,1,1,Sunny,0.8,0.7424,0.49,0.2537,51,185,236,Fall,1.951219512195122,1.4848,0.49,0.37865671641791043
13716,2012-07-30,3,1,7,16,0,1,1,Sunny,0.8,0.7424,0.49,0.2836,88,337,425,Fall,1.951219512195122,1.4848,0.49,0.42328358208955225
13717,2012-07-30,3,1,7,17,0,1,1,Sunny,0.76,0.697,0.55,0.3284,62,765,827,Fall,1.8536585365853657,1.394,0.55,0.49014925373134327
13718,2012-07-30,3,1,7,18,0,1,1,Sunny,0.76,0.7121,0.58,0.4179,77,735,812,Fall,1.8536585365853657,1.4242,0.58,0.623731343283582
13719,2012-07-30,3,1,7,19,0,1,1,Sunny,0.82,0.7727,0.52,0.1642,81,584,665,Fall,2.0,1.5454,0.52,0.24507462686567164
13720,2012-07-30,3,1,7,20,0,1,1,Sunny,0.72,0.6818,0.7,0.2239,78,384,462,Fall,1.7560975609756095,1.3636,0.7,0.3341791044776119
13721,2012-07-30,3,1,7,21,0,1,1,Sunny,0.72,0.6818,0.7,0.194,71,251,322,Fall,1.7560975609756095,1.3636,0.7,0.2895522388059702
13722,2012-07-30,3,1,7,22,0,1,1,Cloudy,0.7,0.6667,0.74,0.2239,47,183,230,Fall,1.7073170731707314,1.3334,0.74,0.3341791044776119
13723,2012-07-30,3,1,7,23,0,1,1,Sunny,0.7,0.6667,0.74,0.194,34,116,150,Fall,1.7073170731707314,1.3334,0.74,0.2895522388059702
13724,2012-07-31,3,1,7,0,0,2,1,Sunny,0.68,0.6364,0.79,0.1343,11,27,38,Fall,1.6585365853658538,1.2728,0.79,0.20044776119402985
13725,2012-07-31,3,1,7,1,0,2,1,Sunny,0.66,0.6061,0.83,0.1343,3,18,21,Fall,1.6097560975609757,1.2122,0.83,0.20044776119402985
13726,2012-07-31,3,1,7,2,0,2,1,Sunny,0.66,0.6061,0.83,0.1343,0,8,8,Fall,1.6097560975609757,1.2122,0.83,0.20044776119402985
13727,2012-07-31,3,1,7,3,0,2,1,Sunny,0.66,0.6061,0.83,0.0896,1,5,6,Fall,1.6097560975609757,1.2122,0.83,0.1337313432835821
13728,2012-07-31,3,1,7,4,0,2,1,Sunny,0.66,0.6061,0.83,0.0896,0,6,6,Fall,1.6097560975609757,1.2122,0.83,0.1337313432835821
13729,2012-07-31,3,1,7,5,0,2,1,Sunny,0.66,0.6061,0.83,0.1642,5,40,45,Fall,1.6097560975609757,1.2122,0.83,0.24507462686567164
13730,2012-07-31,3,1,7,6,0,2,1,Sunny,0.64,0.5758,0.89,0.1642,2,192,194,Fall,1.5609756097560976,1.1516,0.89,0.24507462686567164
13731,2012-07-31,3,1,7,7,0,2,1,Sunny,0.68,0.6364,0.83,0.2239,21,492,513,Fall,1.6585365853658538,1.2728,0.83,0.3341791044776119
13732,2012-07-31,3,1,7,8,0,2,1,Sunny,0.7,0.6667,0.79,0.1343,30,730,760,Fall,1.7073170731707314,1.3334,0.79,0.20044776119402985
13733,2012-07-31,3,1,7,9,0,2,1,Sunny,0.72,0.6818,0.7,0.1045,31,302,333,Fall,1.7560975609756095,1.3636,0.7,0.15597014925373134
13734,2012-07-31,3,1,7,10,0,2,1,Sunny,0.72,0.6818,0.66,0.0,73,154,227,Fall,1.7560975609756095,1.3636,0.66,0.0
13735,2012-07-31,3,1,7,11,0,2,1,Sunny,0.76,0.7121,0.58,0.0,54,170,224,Fall,1.8536585365853657,1.4242,0.58,0.0
13736,2012-07-31,3,1,7,12,0,2,1,Sunny,0.8,0.7273,0.46,0.0,50,198,248,Fall,1.951219512195122,1.4546,0.45999999999999996,0.0
13737,2012-07-31,3,1,7,13,0,2,1,Sunny,0.8,0.7576,0.55,0.2836,69,219,288,Fall,1.951219512195122,1.5152,0.55,0.42328358208955225
13738,2012-07-31,3,1,7,14,0,2,1,Sunny,0.8,0.7576,0.55,0.2836,72,188,260,Fall,1.951219512195122,1.5152,0.55,0.42328358208955225
13739,2012-07-31,3,1,7,15,0,2,1,Sunny,0.76,0.7121,0.62,0.1343,29,115,144,Fall,1.8536585365853657,1.4242,0.62,0.20044776119402985
13740,2012-07-31,3,1,7,16,0,2,1,Sunny,0.76,0.7121,0.58,0.2239,66,336,402,Fall,1.8536585365853657,1.4242,0.58,0.3341791044776119
13741,2012-07-31,3,1,7,17,0,2,1,Sunny,0.78,0.7121,0.52,0.2239,94,726,820,Fall,1.9024390243902438,1.4242,0.52,0.3341791044776119
13742,2012-07-31,3,1,7,18,0,2,1,Sunny,0.76,0.697,0.55,0.2836,99,758,857,Fall,1.8536585365853657,1.394,0.55,0.42328358208955225
13743,2012-07-31,3,1,7,19,0,2,1,Rainy,0.74,0.6818,0.62,0.3582,90,524,614,Fall,1.8048780487804876,1.3636,0.62,0.5346268656716419
13744,2012-07-31,3,1,7,20,0,2,1,Rainy,0.7,0.6515,0.7,0.194,55,397,452,Fall,1.7073170731707314,1.303,0.7,0.2895522388059702
13745,2012-07-31,3,1,7,21,0,2,1,Sunny,0.68,0.6364,0.79,0.194,60,292,352,Fall,1.6585365853658538,1.2728,0.79,0.2895522388059702
13746,2012-07-31,3,1,7,22,0,2,1,Sunny,0.68,0.6364,0.74,0.2537,33,224,257,Fall,1.6585365853658538,1.2728,0.74,0.37865671641791043
13747,2012-07-31,3,1,7,23,0,2,1,Cloudy,0.66,0.6061,0.83,0.1642,20,127,147,Fall,1.6097560975609757,1.2122,0.83,0.24507462686567164
13748,2012-08-01,3,1,8,0,0,3,1,Sunny,0.68,0.6364,0.79,0.1642,3,44,47,Fall,1.6585365853658538,1.2728,0.79,0.24507462686567164
13749,2012-08-01,3,1,8,1,0,3,1,Sunny,0.66,0.6061,0.83,0.0896,5,28,33,Fall,1.6097560975609757,1.2122,0.83,0.1337313432835821
13750,2012-08-01,3,1,8,2,0,3,1,Sunny,0.64,0.5758,0.83,0.1045,0,13,13,Fall,1.5609756097560976,1.1516,0.83,0.15597014925373134
13751,2012-08-01,3,1,8,3,0,3,1,Sunny,0.64,0.5758,0.83,0.1045,0,7,7,Fall,1.5609756097560976,1.1516,0.83,0.15597014925373134
13752,2012-08-01,3,1,8,4,0,3,1,Cloudy,0.64,0.5909,0.78,0.1343,1,3,4,Fall,1.5609756097560976,1.1818,0.78,0.20044776119402985
13753,2012-08-01,3,1,8,5,0,3,1,Cloudy,0.64,0.5909,0.78,0.1343,3,46,49,Fall,1.5609756097560976,1.1818,0.78,0.20044776119402985
13754,2012-08-01,3,1,8,6,0,3,1,Sunny,0.64,0.5909,0.78,0.1343,6,179,185,Fall,1.5609756097560976,1.1818,0.78,0.20044776119402985
13755,2012-08-01,3,1,8,7,0,3,1,Cloudy,0.64,0.5758,0.83,0.1343,19,468,487,Fall,1.5609756097560976,1.1516,0.83,0.20044776119402985
13756,2012-08-01,3,1,8,8,0,3,1,Cloudy,0.66,0.6061,0.78,0.194,32,649,681,Fall,1.6097560975609757,1.2122,0.78,0.2895522388059702
13757,2012-08-01,3,1,8,9,0,3,1,Cloudy,0.68,0.6364,0.74,0.0896,34,316,350,Fall,1.6585365853658538,1.2728,0.74,0.1337313432835821
13758,2012-08-01,3,1,8,10,0,3,1,Sunny,0.72,0.6818,0.66,0.0896,61,175,236,Fall,1.7560975609756095,1.3636,0.66,0.1337313432835821
13759,2012-08-01,3,1,8,11,0,3,1,Sunny,0.76,0.7121,0.58,0.0896,54,180,234,Fall,1.8536585365853657,1.4242,0.58,0.1337313432835821
